source_period_code,snapshot_date,outlet_code,outlet_name,item_code,item_name,category_name,super_category_name,canonical_uom,average_unit_cost,current_stock_qty,closing_value,forecast_required_qty,required_qty_with_safety,valid_open_po_qty,valid_open_po_count,open_po_value,shortage_qty,days_cover,stockout_risk_severity,risk_severity,risk_severity_rank,risk_type,shortage_cost_value,total_risk_value,criticality,primary_vendor,alternate_vendor,vendor_mapping_status,action_id,recommended_action,action_owner,due_band
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING021,Matcha Powder,Tea Inputs,Raw Material,kg,2171.5,13.288,28854.89,0.0,0.0,0.0,0.0,0.0,0.0,,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING021,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING022,Ice,Beverage Inputs,Raw Material,kg,12.48,595.7766,7435.29,20.721428,23.829642,0.0,0.0,0.0,0.0,201.26201,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING022,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING023,Lemon,Produce,Raw Material,kg,107.8,67.2566,7250.26,1.082545,1.244927,0.0,0.0,0.0,0.0,434.897487,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING023,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,litre,397.19,54.9766,21836.16,0.460717,0.529825,0.0,0.0,0.0,0.0,835.298005,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING024,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,kg,424.2,15.2881,6485.21,0.869918,1.000406,0.0,0.0,0.0,0.0,123.01924,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING025,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING026,Banana,Produce,Raw Material,kg,71.68,118.0878,8464.53,0.781133,0.898303,0.0,0.0,0.0,0.0,1058.224626,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING026,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING027,Butter,Dairy,Raw Material,kg,531.18,140.3226,74536.56,0.804653,0.925351,24.54,2.0,12913.4,0.0,1434.206049,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING027,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING028,Lettuce,Produce,Raw Material,kg,93.1,11.8106,1099.57,0.78403,0.901635,0.0,0.0,0.0,0.0,105.447683,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING028,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING029,Onion,Produce,Raw Material,kg,41.16,299.5079,12327.75,0.146018,0.167921,0.0,0.0,0.0,0.0,14358.197619,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING029,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING030,Capsicum,Produce,Raw Material,kg,85.12,104.7081,8912.75,0.182522,0.209901,0.0,0.0,0.0,0.0,4015.706009,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING030,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING031,Tomato,Produce,Raw Material,kg,52.97,331.8817,17579.77,0.895894,1.030278,0.0,0.0,0.0,0.0,2593.132558,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING031,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,kg,343.4,31.8294,10930.22,0.184485,0.212158,0.0,0.0,0.0,0.0,1207.717701,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING032,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,kg,0.0,31.8559,0.0,0.605662,0.696512,14.47,1.0,4053.34,0.0,535.415846,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING033,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING034,Salsa,Syrups & Sauces,Raw Material,kg,191.9,35.8333,6876.41,0.055992,0.064391,0.0,0.0,0.0,0.0,4479.762468,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING034,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING035,Aioli,Syrups & Sauces,Raw Material,kg,308.98,38.2807,11827.97,0.107698,0.123853,0.0,0.0,0.0,0.0,2488.113985,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING035,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING036,Cold Cup,Packaging,Consumable,pcs,3.3,6991.0068,23070.32,153.7634,176.82791,0.0,0.0,0.0,0.0,318.262003,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING036,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING037,Hot Cup,Packaging,Consumable,pcs,2.81,2820.4376,7925.43,338.8517,389.679455,0.0,0.0,0.0,0.0,58.264613,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING037,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING038,Lid,Packaging,Consumable,pcs,1.09,77.9102,84.92,492.6151,566.507365,0.0,0.0,0.0,488.597165,1.107094,RED,RED,3,STOCKOUT,532.57,532.57,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING038,Monitor,Procurement,Due today
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING039,Straw,Packaging,Consumable,pcs,0.57,2171.7248,1237.88,153.7634,176.82791,0.0,0.0,0.0,0.0,98.866659,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING039,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING040,Napkin,Packaging,Consumable,pcs,0.32,1054.5197,337.45,713.6353,820.680595,0.0,0.0,0.0,0.0,10.343712,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING040,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING041,Dessert Box,Packaging,Consumable,pcs,5.04,2042.6363,10294.89,66.0782,75.98993,253.18,1.0,1288.69,0.0,243.207504,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING041,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING042,Sandwich Box,Packaging,Consumable,pcs,6.58,2796.304,18399.68,56.5452,65.02698,0.0,0.0,0.0,0.0,346.167809,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING042,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT001,ABNAH Cafe Connaught Place,ING043,Wrap Packaging,Packaging,Consumable,pcs,5.89,1847.872,10883.97,7.3009,8.396035,0.0,0.0,0.0,0.0,1771.713624,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT001:ING043,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING001,Coffee Beans,Coffee Inputs,Raw Material,kg,991.65,24.2624,24059.81,7.836283,9.011726,8.57,1.0,8197.46,0.0,29.328547,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING001,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING002,Milk,Dairy,Raw Material,litre,72.65,53.5442,3889.99,65.83235,75.707202,0.0,0.0,0.0,22.163002,5.693392,RED,RED,3,STOCKOUT,1610.14,1610.14,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING002,Monitor,Procurement,Due today
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING003,Oat Milk,Dairy Alternative,Raw Material,litre,191.98,5.4056,1037.77,3.02962,3.484063,0.0,0.0,0.0,0.0,12.489753,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING003,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING004,Cream,Dairy,Raw Material,litre,211.15,149.1045,31483.42,1.805177,2.075954,0.0,0.0,0.0,0.0,578.18783,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING004,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING005,Paneer,Dairy,Raw Material,kg,359.23,179.9835,64655.47,2.159729,2.483688,0.0,0.0,0.0,0.0,583.35305,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING005,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING006,Cheese,Dairy,Raw Material,kg,473.08,34.5912,16364.4,1.541772,1.773038,0.0,0.0,0.0,0.0,157.051965,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING006,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING007,Chicken,Protein,Raw Material,kg,333.3,173.8532,57945.27,2.232348,2.5672,0.0,0.0,0.0,0.0,545.153533,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING007,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING008,Egg,Protein,Raw Material,pcs,7.05,1264.566,8915.19,5.7786,6.64539,0.0,0.0,0.0,0.0,1531.852352,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING008,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING009,Bread,Bakery,Raw Material,pcs,11.83,1227.8318,14525.25,57.255,65.84325,220.71,1.0,2611.0,0.0,177.098814,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING009,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING010,Bagel,Bakery,Raw Material,pcs,27.75,796.216,22094.99,6.3354,7.28571,455.0,2.0,12907.65,0.0,1382.471825,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING010,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING011,Tortilla,Bakery,Raw Material,pcs,15.71,1864.076,29284.63,13.3868,15.39482,0.0,0.0,0.0,0.0,974.731228,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING011,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING012,Croissant Base,Bakery,Raw Material,pcs,42.46,563.5419,23927.99,39.7069,45.662935,0.0,0.0,0.0,0.0,99.347804,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING012,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING013,Brownie Base,Dessert Inputs,Raw Material,pcs,34.34,158.303,5436.13,6.3203,7.268345,0.0,0.0,0.0,0.0,175.327279,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING013,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING014,Cake Base,Dessert Inputs,Raw Material,pcs,44.98,205.6014,9247.95,40.46885,46.539178,0.0,0.0,0.0,0.0,35.563398,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING014,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING015,Cheesecake Base,Dessert Inputs,Raw Material,pcs,71.9,464.609,33405.39,6.509,7.48535,0.0,0.0,0.0,0.0,499.656322,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING015,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,litre,272.21,81.047,22061.8,3.203582,3.68412,38.36,1.0,10013.49,0.0,260.910721,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING016,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,litre,249.14,51.3195,12785.74,1.197504,1.37713,0.0,0.0,0.0,0.0,299.987604,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING017,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,litre,248.65,166.5205,41405.32,0.349291,0.401684,0.0,0.0,0.0,0.0,3337.171777,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING018,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,litre,88.82,182.2051,16183.46,7.654146,8.802268,24.26,1.0,2157.44,0.0,188.819971,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING019,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING020,Tea Leaves,Tea Inputs,Raw Material,kg,626.2,12.0615,7552.91,0.178843,0.20567,0.0,0.0,0.0,0.0,472.092102,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING020,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING021,Matcha Powder,Tea Inputs,Raw Material,kg,2134.18,33.178,70807.82,0.0,0.0,0.0,0.0,0.0,0.0,,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING021,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING022,Ice,Beverage Inputs,Raw Material,kg,12.03,1130.2915,13597.41,27.712078,31.868889,264.17,1.0,3177.97,0.0,352.237412,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING022,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING023,Lemon,Produce,Raw Material,kg,106.18,67.6924,7187.58,1.249759,1.437223,7.83,1.0,831.39,0.0,423.006986,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING023,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,litre,400.82,71.0418,28474.97,0.636666,0.732166,0.0,0.0,0.0,0.0,781.088082,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING024,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,kg,433.1,163.0437,70614.23,0.659295,0.758189,0.0,0.0,0.0,0.0,1731.101019,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING025,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING026,Banana,Produce,Raw Material,kg,70.56,178.7575,12613.13,0.741705,0.852961,0.0,0.0,0.0,0.0,1687.062242,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING026,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING027,Butter,Dairy,Raw Material,kg,530.4,45.7045,24241.67,0.987059,1.135118,0.0,0.0,0.0,0.0,324.126015,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING027,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING028,Lettuce,Produce,Raw Material,kg,94.09,41.6242,3916.42,0.79495,0.914192,0.0,0.0,0.0,0.0,366.525442,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING028,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING029,Onion,Produce,Raw Material,kg,41.16,42.5949,1753.21,0.267736,0.307896,0.0,0.0,0.0,0.0,1113.650387,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING029,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING030,Capsicum,Produce,Raw Material,kg,83.47,207.788,17344.06,0.33467,0.38487,10.62,1.0,889.96,0.0,4568.24932,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING030,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING031,Tomato,Produce,Raw Material,kg,52.92,39.3019,2079.86,0.678416,0.780178,0.0,0.0,0.0,0.0,405.523012,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING031,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,kg,343.4,16.1109,5532.48,0.222994,0.256443,0.0,0.0,0.0,0.0,505.73806,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING032,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,kg,282.8,64.9767,18375.41,0.59258,0.681467,0.0,0.0,0.0,0.0,767.553579,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING033,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING034,Salsa,Syrups & Sauces,Raw Material,kg,191.9,40.1907,7712.6,0.08493,0.097669,0.0,0.0,0.0,0.0,3312.550336,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING034,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING035,Aioli,Syrups & Sauces,Raw Material,kg,313.1,16.9309,5301.06,0.144732,0.166442,0.0,0.0,0.0,0.0,818.867286,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING035,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING036,Cold Cup,Packaging,Consumable,pcs,3.33,8254.1608,27486.36,206.6539,237.651985,291.94,1.0,989.68,0.0,289.482587,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING036,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING037,Hot Cup,Packaging,Consumable,pcs,2.83,7785.3602,22032.57,248.7832,286.10068,200.85,1.0,542.3,0.0,224.707582,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING037,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING038,Lid,Packaging,Consumable,pcs,1.14,4554.7035,5192.36,455.4371,523.752665,1491.39,2.0,1715.1,0.0,92.927551,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING038,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING039,Straw,Packaging,Consumable,pcs,0.55,23.8726,13.13,206.6539,237.651985,0.0,0.0,0.0,213.779385,0.808638,RED,RED,3,STOCKOUT,117.58,117.58,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING039,Monitor,Procurement,Due today
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING040,Napkin,Packaging,Consumable,pcs,0.32,3787.8095,1212.1,704.0703,809.680845,2625.62,3.0,870.6,0.0,63.763528,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING040,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING041,Dessert Box,Packaging,Consumable,pcs,5.05,614.7828,3104.65,94.741,108.95215,0.0,0.0,0.0,0.0,45.423624,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING041,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING042,Sandwich Box,Packaging,Consumable,pcs,6.66,2073.05,13806.51,48.0603,55.269345,0.0,0.0,0.0,0.0,301.940479,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING042,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT002,ABNAH Cafe Hauz Khas,ING043,Wrap Packaging,Packaging,Consumable,pcs,5.98,2214.905,13245.13,13.3868,15.39482,0.0,0.0,0.0,0.0,1158.18082,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT002:ING043,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING001,Coffee Beans,Coffee Inputs,Raw Material,kg,978.23,1.2671,1239.52,8.224464,9.458134,10.47,1.0,10619.93,0.0,9.989672,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING001,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING002,Milk,Dairy,Raw Material,litre,74.71,11.4412,854.77,72.692217,83.59605,84.19,1.0,6187.12,0.0,9.208942,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING002,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING003,Oat Milk,Dairy Alternative,Raw Material,litre,184.38,13.0396,2404.24,4.614565,5.30675,19.27,1.0,3553.0,0.0,49.011592,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING003,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING004,Cream,Dairy,Raw Material,litre,213.05,113.1226,24100.77,2.542063,2.923373,3.94,1.0,823.97,0.0,322.351619,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING004,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING005,Paneer,Dairy,Raw Material,kg,364.23,141.0207,51363.97,1.878552,2.160335,0.0,0.0,0.0,0.0,525.481807,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING005,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING006,Cheese,Dairy,Raw Material,kg,499.81,163.0699,81503.97,1.593796,1.832866,0.0,0.0,0.0,0.0,716.207684,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING006,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING007,Chicken,Protein,Raw Material,kg,348.37,166.856,58127.62,2.677693,3.079347,0.0,0.0,0.0,0.0,436.193395,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING007,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING008,Egg,Protein,Raw Material,pcs,7.08,1294.896,9167.86,5.6966,6.55109,0.0,0.0,0.0,0.0,1591.172278,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING008,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING009,Bread,Bakery,Raw Material,pcs,12.39,1201.2345,14883.3,59.4667,68.386705,0.0,0.0,0.0,0.0,141.400843,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING009,Monitor,Supply Chain,Monitor
