source_period_code,outlet_code,outlet_name,source_period_start,source_period_end,deployment_name,store_name,vendor_name,po_number,pr_number,pr_deployment,po_date,expected_delivery_date,po_close_or_partial_receive_date,po_status,item_code,item_name,item_brand,category_name,super_category_name,comment,processed_qty,remaining_balance_qty,ordered_qty,unit,unit_price,subtotal,item_discount_amt,bill_discount_amt,new_subtotal,tax_amt,total_item_cost,is_open_po,open_po_value,processed_po_value,missing_expected_delivery_flag,delayed_po_flag,receipt_date,received_qty,receipt_subtotal,receipt_total,return_qty,return_value,return_source_available,eligible_closed_line_flag,on_time_flag,in_full_flag,otif_success_flag,lead_time_deviation_days
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,Metro Wholesale Delhi,PO-20260213-OUT001-0046,,,2026-02-13,2026-02-15,2026-02-14,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,462.49,0.0,462.49,kg,12.48,5771.88,0,0,5771.88,288.59,6060.47,False,0.0,5771.88,False,False,2026-02-14,462.49,5771.88,6060.47,0.0,0.0,False,True,True,True,True,-1.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260213-OUT001-0046,,,2026-02-13,2026-02-15,2026-02-15,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,430.0,0.0,430.0,pcs,5.73,2463.9,0,0,2463.9,443.5,2907.4,False,0.0,2463.9,False,False,2026-02-15,430.0,2463.9,2907.4,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-15,2026-02-16,Closed,ING005,Paneer,,Dairy,Raw Material,,40.71,0.0,40.71,kg,353.83,14404.42,0,0,14404.42,720.22,15124.64,False,0.0,14404.42,False,False,2026-02-16,40.71,14404.42,15124.64,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-16,2026-02-17,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,175.0,0.0,175.0,pcs,44.98,7871.5,0,0,7871.5,1416.87,9288.37,False,0.0,7871.5,False,False,2026-02-17,175.0,7871.5,9288.37,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-14,2026-02-14,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,69.06,0.0,69.06,litre,89.36,6171.2,0,0,6171.2,1110.82,7282.02,False,0.0,6171.2,False,False,2026-02-14,69.06,6171.2,7282.02,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-15,2026-02-14,Closed,ING038,Lid,,Packaging,Consumable,,2130.0,0.0,2130.0,pcs,1.13,2406.9,0,0,2406.9,433.24,2840.14,False,0.0,2406.9,False,False,2026-02-14,2130.0,2406.9,2811.74,0.0,0.0,False,True,True,True,True,-1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-14,2026-02-14,Partially Received,ING040,Napkin,,Packaging,Consumable,,1829.86,1520.14,3350.0,pcs,0.34,1139.0,0,0,1139.0,205.02,1344.02,True,516.85,622.15,False,True,2026-02-14,1829.86,622.15,734.14,0.0,0.0,False,False,True,False,False,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-14,2026-02-14,Closed,ING042,Sandwich Box,,Packaging,Consumable,,620.0,0.0,620.0,pcs,6.62,4104.4,0,0,4104.4,738.79,4843.19,False,0.0,4104.4,False,False,2026-02-14,620.0,4104.4,4843.19,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,BeanCraft Roasters Delhi,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-15,2026-02-15,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,15.77,0.0,15.77,kg,956.67,15086.69,0,0,15086.69,754.33,15841.02,False,0.0,15086.69,False,False,2026-02-15,15.77,15086.69,15841.02,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-16,2026-02-17,Closed,ING006,Cheese,,Dairy,Raw Material,,31.58,0.0,31.58,kg,518.95,16388.44,0,0,16388.44,819.42,17207.86,False,0.0,16388.44,False,False,2026-02-17,31.58,16388.44,17207.86,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-16,2026-02-17,Closed,ING011,Tortilla,,Bakery,Raw Material,,220.0,0.0,220.0,pcs,14.71,3236.2,0,0,3236.2,161.81,3398.01,False,0.0,3236.2,False,False,2026-02-17,220.0,3236.2,3398.01,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-16,2026-02-15,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,125.0,0.0,125.0,pcs,47.73,5966.25,0,0,5966.25,1073.92,7040.17,False,0.0,5966.25,False,False,2026-02-15,125.0,5966.25,7040.17,0.0,0.0,False,True,True,True,True,-1.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-14,2026-02-15,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,35.55,0.0,35.55,litre,269.07,9565.44,0,0,9565.44,1721.78,11287.22,False,0.0,9565.44,False,False,2026-02-15,35.55,9565.44,11287.22,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-15,2026-02-15,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,41.82,0.0,41.82,litre,249.32,10426.56,0,0,10426.56,1876.78,12303.34,False,0.0,10426.56,False,False,2026-02-15,41.82,10426.56,12303.34,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-15,2026-02-17,Closed,ING023,Lemon,,Produce,Raw Material,,28.69,0.0,28.69,kg,110.72,3176.56,0,0,3176.56,158.83,3335.39,False,0.0,3176.56,False,False,2026-02-17,28.69,3176.56,3335.39,0.0,0.0,False,True,False,True,False,2.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-16,2026-02-17,Closed,ING037,Hot Cup,,Packaging,Consumable,,1875.0,0.0,1875.0,pcs,2.87,5381.25,0,0,5381.25,968.63,6349.88,False,0.0,5381.25,False,False,2026-02-17,1875.0,5381.25,6349.87,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-19,2026-02-19,Closed,ING011,Tortilla,,Bakery,Raw Material,,290.0,0.0,290.0,pcs,14.75,4277.5,0,0,4277.5,213.88,4491.38,False,0.0,4277.5,False,False,2026-02-19,290.0,4277.5,4491.38,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-19,2026-02-21,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,28.33,0.0,28.33,litre,91.09,2580.58,0,0,2580.58,464.5,3045.08,False,0.0,2580.58,False,False,2026-02-21,28.33,2580.58,3045.08,0.0,0.0,False,True,False,True,False,2.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-17,2026-02-17,Closed,ING027,Butter,,Dairy,Raw Material,,27.68,0.0,27.68,kg,525.43,14543.9,0,0,14543.9,1745.27,16289.17,False,0.0,14543.9,False,False,2026-02-17,27.68,14543.9,16289.17,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-18,2026-02-20,Closed,ING031,Tomato,,Produce,Raw Material,,76.6,0.0,76.6,kg,51.61,3953.33,0,0,3953.33,197.67,4151.0,False,0.0,3953.33,False,False,2026-02-20,76.6,3953.33,4151.0,0.0,0.0,False,True,False,True,False,2.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-19,2026-02-19,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,21.32,0.0,21.32,kg,308.98,6587.45,0,0,6587.45,1185.74,7773.19,False,0.0,6587.45,False,False,2026-02-19,21.32,6587.45,7773.19,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-18,2026-02-18,Closed,ING042,Sandwich Box,,Packaging,Consumable,,425.0,0.0,425.0,pcs,6.7,2847.5,0,0,2847.5,512.55,3360.05,False,0.0,2847.5,False,False,2026-02-18,425.0,2847.5,3360.05,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-19,2026-02-18,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,16.07,0.0,16.07,kg,1010.79,16243.4,0,0,16243.4,812.17,17055.57,False,0.0,16243.4,False,False,2026-02-18,16.07,16243.4,17055.57,0.0,0.0,False,True,True,True,True,-1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-19,2026-02-19,Closed,ING008,Egg,,Protein,Raw Material,,270.0,0.0,270.0,pcs,6.97,1881.9,0,0,1881.9,94.09,1975.99,False,0.0,1881.9,False,False,2026-02-19,270.0,1881.9,1975.99,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-17,2026-02-18,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,175.0,0.0,175.0,pcs,70.75,12381.25,0,0,12381.25,2228.62,14609.87,False,0.0,12381.25,False,False,2026-02-18,175.0,12381.25,14609.87,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-18,2026-02-20,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,71.91,0.0,71.91,litre,88.26,6346.78,0,0,6346.78,1142.42,7489.2,False,0.0,6346.78,False,False,2026-02-20,71.91,6346.78,7489.2,0.0,0.0,False,True,False,True,False,2.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-17,2026-02-19,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,27.26,0.0,27.26,kg,446.66,12175.95,0,0,12175.95,2191.67,14367.62,False,0.0,12175.95,False,False,2026-02-19,27.26,12175.95,14367.62,0.0,0.0,False,True,False,True,False,2.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-18,2026-02-21,Closed,ING030,Capsicum,,Produce,Raw Material,,34.57,0.0,34.57,kg,83.61,2890.4,0,0,2890.4,144.52,3034.92,False,0.0,2890.4,False,False,2026-02-21,34.57,2890.4,3034.92,0.0,0.0,False,True,False,True,False,3.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-19,2026-02-19,Closed,ING036,Cold Cup,,Packaging,Consumable,,1515.0,0.0,1515.0,pcs,3.24,4908.6,0,0,4908.6,883.55,5792.15,False,0.0,4908.6,False,False,2026-02-19,1515.0,4908.6,5792.15,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-18,2026-02-20,Partially Received,ING004,Cream,,Dairy,Raw Material,,17.34,3.94,21.28,litre,209.13,4450.29,0,0,4450.29,222.51,4672.8,True,823.97,3626.31,False,True,2026-02-20,17.34,3626.31,3807.63,0.0,0.0,False,False,False,False,False,2.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-17,2026-02-19,Closed,ING006,Cheese,,Dairy,Raw Material,,28.82,0.0,28.82,kg,473.84,13656.07,0,0,13656.07,682.81,14338.88,False,0.0,13656.07,False,False,2026-02-19,28.82,13656.07,14338.87,0.0,0.0,False,True,False,True,False,2.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-17,2026-02-17,Closed,ING009,Bread,,Bakery,Raw Material,,485.0,0.0,485.0,pcs,12.06,5849.1,0,0,5849.1,292.45,6141.55,False,0.0,5849.1,False,False,2026-02-17,485.0,5849.1,6141.55,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-17,2026-02-18,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,47.3,0.0,47.3,litre,96.17,4548.84,0,0,4548.84,818.79,5367.63,False,0.0,4548.84,False,False,2026-02-18,47.3,4548.84,5367.63,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-18,2026-02-18,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,15.96,0.0,15.96,litre,409.78,6540.09,0,0,6540.09,1177.22,7717.31,False,0.0,6540.09,False,False,2026-02-18,15.96,6540.09,7717.31,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-18,2026-02-20,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,31.88,0.0,31.88,kg,327.24,10432.41,0,0,10432.41,1877.83,12310.24,False,0.0,10432.41,False,False,2026-02-20,31.88,10432.41,12310.24,0.0,0.0,False,True,False,True,False,2.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-18,2026-02-19,Closed,ING038,Lid,,Packaging,Consumable,,1720.0,0.0,1720.0,pcs,1.12,1926.4,0,0,1926.4,346.75,2273.15,False,0.0,1926.4,False,False,2026-02-19,1720.0,1926.4,2273.15,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260219-OUT001-0052,,,2026-02-19,2026-02-20,2026-02-20,Closed,ING004,Cream,,Dairy,Raw Material,,34.94,0.0,34.94,litre,218.09,7620.06,0,0,7620.06,381.0,8001.06,False,0.0,7620.06,False,False,2026-02-20,34.94,7620.06,8001.06,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260219-OUT001-0052,,,2026-02-19,2026-02-21,2026-02-21,Closed,ING007,Chicken,,Protein,Raw Material,,28.39,0.0,28.39,kg,321.49,9127.1,0,0,9127.1,456.36,9583.46,False,0.0,9127.1,False,False,2026-02-21,28.39,9127.1,9583.46,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260219-OUT001-0052,,,2026-02-19,2026-02-22,2026-02-22,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,38.03,0.0,38.03,litre,91.14,3466.05,0,0,3466.05,623.89,4089.94,False,0.0,3466.05,False,False,2026-02-22,38.03,3466.05,4089.94,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260219-OUT001-0052,,,2026-02-19,2026-02-21,2026-02-24,Closed,ING026,Banana,,Produce,Raw Material,,79.15,0.0,79.15,kg,71.68,5673.47,0,0,5673.47,283.67,5957.14,False,0.0,5673.47,False,False,2026-02-24,79.15,5673.47,5957.14,0.0,0.0,False,True,False,True,False,3.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260219-OUT001-0052,,,2026-02-19,2026-02-20,2026-02-20,Closed,ING042,Sandwich Box,,Packaging,Consumable,,635.0,0.0,635.0,pcs,6.58,4178.3,0,0,4178.3,752.09,4930.39,False,0.0,4178.3,False,False,2026-02-20,635.0,4178.3,4930.39,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-20,2026-02-20,Partially Received,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,9.44,8.57,18.01,kg,956.53,17227.11,0,0,17227.11,861.35,18088.46,True,8197.46,9029.64,False,True,2026-02-20,9.44,9029.64,9481.12,0.0,0.0,False,False,True,False,False,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-22,2026-02-22,Closed,ING002,Milk,,Dairy,Raw Material,,189.7,0.0,189.7,litre,72.65,13781.7,0,0,13781.7,689.09,14470.79,False,0.0,13781.7,False,False,2026-02-22,189.7,13781.7,14470.79,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-22,2026-02-23,Closed,ING004,Cream,,Dairy,Raw Material,,47.01,0.0,47.01,litre,214.17,10068.13,0,0,10068.13,503.41,10571.54,False,0.0,10068.13,False,False,2026-02-23,47.01,10068.13,10571.54,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,Metro Wholesale Delhi,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-22,2026-02-22,Partially Received,ING022,Ice,,Beverage Inputs,Raw Material,,254.62,264.17,518.79,kg,12.03,6241.04,0,0,6241.04,312.05,6553.09,True,3177.97,3063.08,False,True,2026-02-22,254.62,3063.08,3216.23,0.0,0.0,False,False,True,False,False,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-20,2026-02-22,Partially Received,ING023,Lemon,,Produce,Raw Material,,23.23,7.83,31.06,kg,106.18,3297.95,0,0,3297.95,164.9,3462.85,True,831.39,2466.56,False,True,2026-02-22,23.23,2466.56,2589.89,0.0,0.0,False,False,False,False,False,2.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-20,2026-02-20,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,430.0,0.0,430.0,pcs,5.71,2455.3,0,0,2455.3,441.95,2897.25,False,0.0,2455.3,False,False,2026-02-20,430.0,2455.3,2897.25,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-21,2026-02-21,Closed,ING002,Milk,,Dairy,Raw Material,,113.57,0.0,113.57,litre,77.05,8750.57,0,0,8750.57,437.53,9188.1,False,0.0,8750.57,False,False,2026-02-21,113.57,8750.57,9188.1,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-22,2026-02-23,Partially Received,ING003,Oat Milk,,Dairy Alternative,Raw Material,,23.63,19.27,42.9,litre,184.38,7909.9,0,0,7909.9,395.5,8305.4,True,3553.0,4356.9,False,True,2026-02-23,23.63,4356.9,4574.74,0.0,0.0,False,False,False,False,False,1.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-20,2026-02-20,Closed,ING005,Paneer,,Dairy,Raw Material,,43.78,0.0,43.78,kg,375.0,16417.5,0,0,16417.5,820.88,17238.38,False,0.0,16417.5,False,False,2026-02-20,43.78,16417.5,17238.38,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-22,2026-02-23,Closed,ING012,Croissant Base,,Bakery,Raw Material,,190.0,0.0,190.0,pcs,44.92,8534.8,0,0,8534.8,426.74,8961.54,False,0.0,8534.8,False,False,2026-02-23,190.0,8534.8,8961.54,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-22,2026-02-21,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,165.0,0.0,165.0,pcs,35.48,5854.2,0,0,5854.2,1053.76,6907.96,False,0.0,5854.2,False,False,2026-02-21,165.0,5854.2,6907.96,0.0,0.0,False,True,True,True,True,-1.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-22,2026-02-22,Partially Received,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,23.6,5.42,29.02,litre,263.82,7656.06,0,0,7656.06,1378.09,9034.15,True,1429.9,6226.15,False,True,2026-02-22,23.6,6226.15,7346.86,0.0,0.0,False,False,True,False,False,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,TeaLeaf Traders NCR,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-21,2026-02-21,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,24.07,0.0,24.07,kg,646.26,15555.48,0,0,15555.48,777.77,16333.25,False,0.0,15555.48,False,False,2026-02-21,24.07,15555.48,16333.25,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-20,2026-02-22,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,17.45,0.0,17.45,kg,318.13,5551.37,0,0,5551.37,999.25,6550.62,False,0.0,5551.37,False,False,2026-02-22,17.45,5551.37,6485.11,0.0,0.0,False,True,False,True,False,2.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260222-OUT001-0055,,,2026-02-22,2026-02-23,2026-02-25,Partially Received,ING005,Paneer,,Dairy,Raw Material,,13.48,9.05,22.53,kg,373.49,8414.73,0,0,8414.73,420.73,8835.46,True,3380.08,5034.65,False,True,2026-02-25,13.48,5034.65,5286.38,0.0,0.0,False,False,False,False,False,2.0
