source_period_code,source_outlet_code,source_outlet_name,source_period_start,source_period_end,deployment_name,store_kitchen_name,user_name,vendor_name,entry_date,transaction_number,invoice_number,batch_number,pr_number,po_number,invoice_date,item_code,item_name,item_brand,category_name,super_category_name,comment,entry_qty,unit,mrp,unit_price,charges_name,base_amt,discount_amt,gst_igst_rate,gst_igst_value,cess_rate,cess_value,other_tax_rate,other_tax_value,total_tax_amt,item_charges_amt,total_amt,source
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SpiceRoot Foods,2026-02-19,GRN-OUT001-260219-00296,INV-2602-00296,,,PO-20260216-OUT001-0049,2026-02-19,ING035,Aioli,,Syrups & Sauces,Raw Material,,21.32,kg,0,308.98,Freight,6587.45,0.0,18.0,1185.74,,,,,1185.74,0,7773.19,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-02-18,GRN-OUT001-260218-00297,INV-2602-00297,,,PO-20260216-OUT001-0049,2026-02-18,ING042,Sandwich Box,,Packaging,Consumable,,425.0,pcs,0,6.7,,2847.5,0.0,18.0,512.55,,,,,512.55,0,3360.05,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,BeanCraft Roasters Delhi,2026-02-18,GRN-OUT002-260218-00298,INV-2602-00298,,,PO-20260216-OUT002-0050,2026-02-18,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,16.07,kg,0,1010.79,,16243.4,0.0,5.0,812.17,,,,,812.17,0,17055.57,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,NorthStar Poultry,2026-02-19,GRN-OUT002-260219-00299,INV-2602-00299,,,PO-20260216-OUT002-0050,2026-02-19,ING008,Egg,,Protein,Raw Material,,270.0,pcs,0,6.97,,1881.9,0.0,5.0,94.09,,,,,94.09,0,1975.99,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-18,GRN-OUT002-260218-00300,INV-2602-00300,,,PO-20260216-OUT002-0050,2026-02-18,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,175.0,pcs,0,70.75,,12381.25,0.0,18.0,2228.62,,,,,2228.62,0,14609.87,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.saket,SweetBase Foods,2026-02-20,GRN-OUT002-260220-00301,INV-2602-00301,,,PO-20260216-OUT002-0050,2026-02-20,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,71.91,litre,0,88.26,,6346.78,0.0,18.0,1142.42,,,,,1142.42,0,7489.2,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,FrozenBerry Traders,2026-02-19,GRN-OUT002-260219-00302,INV-2602-00302,,,PO-20260216-OUT002-0050,2026-02-19,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,27.26,kg,0,446.66,,12175.95,0.0,18.0,2191.67,,,,,2191.67,0,14367.62,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-02-21,GRN-OUT002-260221-00303,INV-2602-00303,,,PO-20260216-OUT002-0050,2026-02-21,ING030,Capsicum,,Produce,Raw Material,,34.57,kg,0,83.61,Freight,2890.4,0.0,5.0,144.52,,,,,144.52,0,3034.92,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-02-19,GRN-OUT002-260219-00304,INV-2602-00304,,,PO-20260216-OUT002-0050,2026-02-19,ING036,Cold Cup,,Packaging,Consumable,,1515.0,pcs,0,3.24,Freight,4908.6,0.0,18.0,883.55,,,,,883.55,0,5792.15,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-20,GRN-OUT003-260220-00305,INV-2602-00305,,,PO-20260216-OUT003-0051,2026-02-20,ING004,Cream,,Dairy,Raw Material,,17.34,litre,0,209.13,,3626.31,0.0,5.0,181.32,,,,,181.32,0,3807.63,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-19,GRN-OUT003-260219-00306,INV-2602-00306,,,PO-20260216-OUT003-0051,2026-02-19,ING006,Cheese,,Dairy,Raw Material,,28.82,kg,0,473.84,,13656.07,0.0,5.0,682.8,,,,,682.8,0,14338.87,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,store.manager,Delhi Bakery Supply Co,2026-02-17,GRN-OUT003-260217-00307,INV-2602-00307,,,PO-20260216-OUT003-0051,2026-02-17,ING009,Bread,,Bakery,Raw Material,,485.0,pcs,0,12.06,,5849.1,0.0,5.0,292.45,,,,,292.45,0,6141.55,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,SweetBase Foods,2026-02-18,GRN-OUT003-260218-00308,INV-2602-00308,,,PO-20260216-OUT003-0051,2026-02-18,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,47.3,litre,0,96.17,,4548.84,0.0,18.0,818.79,,,,,818.79,0,5367.63,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.saket,SweetBase Foods,2026-02-18,GRN-OUT003-260218-00309,INV-2602-00309,,,PO-20260216-OUT003-0051,2026-02-18,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,15.96,litre,0,409.78,,6540.09,0.0,18.0,1177.22,,,,,1177.22,0,7717.31,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,store.manager,SpiceRoot Foods,2026-02-20,GRN-OUT003-260220-00310,INV-2602-00310,,,PO-20260216-OUT003-0051,2026-02-20,ING035,Aioli,,Syrups & Sauces,Raw Material,,31.88,kg,0,327.24,,10432.41,0.0,18.0,1877.83,,,,,1877.83,0,12310.24,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-02-19,GRN-OUT003-260219-00311,INV-2602-00311,,,PO-20260216-OUT003-0051,2026-02-19,ING038,Lid,,Packaging,Consumable,,1720.0,pcs,0,1.12,,1926.4,0.0,18.0,346.75,,,,,346.75,0,2273.15,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-20,GRN-OUT001-260220-00312,INV-2602-00312,,,PO-20260219-OUT001-0052,2026-02-20,ING004,Cream,,Dairy,Raw Material,,34.94,litre,0,218.09,,7620.06,0.0,5.0,381.0,,,,,381.0,0,8001.06,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,NorthStar Poultry,2026-02-21,GRN-OUT001-260221-00313,INV-2602-00313,,,PO-20260219-OUT001-0052,2026-02-21,ING007,Chicken,,Protein,Raw Material,,28.39,kg,0,321.49,,9127.1,0.0,5.0,456.36,,,,,456.36,0,9583.46,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SweetBase Foods,2026-02-22,GRN-OUT001-260222-00314,INV-2602-00314,,,PO-20260219-OUT001-0052,2026-02-22,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,38.03,litre,0,91.14,,3466.05,0.0,18.0,623.89,,,,,623.89,0,4089.94,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-02-24,GRN-OUT001-260224-00315,INV-2602-00315,,,PO-20260219-OUT001-0052,2026-02-24,ING026,Banana,,Produce,Raw Material,,79.15,kg,0,71.68,,5673.47,0.0,5.0,283.67,,,,,283.67,0,5957.14,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-02-20,GRN-OUT001-260220-00316,INV-2602-00316,,,PO-20260219-OUT001-0052,2026-02-20,ING042,Sandwich Box,,Packaging,Consumable,,635.0,pcs,0,6.58,Freight,4178.3,0.0,18.0,752.09,,,,,752.09,0,4930.39,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,BeanCraft Roasters Delhi,2026-02-20,GRN-OUT002-260220-00317,INV-2602-00317,,,PO-20260219-OUT002-0053,2026-02-20,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,9.44,kg,0,956.53,,9029.64,0.0,5.0,451.48,,,,,451.48,0,9481.12,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,store.manager,FreshDairy Foods NCR,2026-02-22,GRN-OUT002-260222-00318,INV-2602-00318,,,PO-20260219-OUT002-0053,2026-02-22,ING002,Milk,,Dairy,Raw Material,,189.7,litre,0,72.65,,13781.7,0.0,5.0,689.09,,,,,689.09,0,14470.79,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-23,GRN-OUT002-260223-00319,INV-2602-00319,,,PO-20260219-OUT002-0053,2026-02-23,ING004,Cream,,Dairy,Raw Material,,47.01,litre,0,214.17,,10068.13,0.0,5.0,503.41,,,,,503.41,0,10571.54,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,store.manager,Metro Wholesale Delhi,2026-02-22,GRN-OUT002-260222-00320,INV-2602-00320,,,PO-20260219-OUT002-0053,2026-02-22,ING022,Ice,,Beverage Inputs,Raw Material,,254.62,kg,0,12.03,,3063.08,0.0,5.0,153.15,,,,,153.15,0,3216.23,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-02-22,GRN-OUT002-260222-00321,INV-2602-00321,,,PO-20260219-OUT002-0053,2026-02-22,ING023,Lemon,,Produce,Raw Material,,23.23,kg,0,106.18,,2466.56,0.0,5.0,123.33,,,,,123.33,0,2589.89,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-02-20,GRN-OUT002-260220-00322,INV-2602-00322,,,PO-20260219-OUT002-0053,2026-02-20,ING043,Wrap Packaging,,Packaging,Consumable,,430.0,pcs,0,5.71,,2455.3,0.0,18.0,441.95,,,,,441.95,0,2897.25,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-02-21,GRN-OUT003-260221-00323,INV-2602-00323,,,PO-20260219-OUT003-0054,2026-02-21,ING002,Milk,,Dairy,Raw Material,,113.57,litre,0,77.05,,8750.57,0.0,5.0,437.53,,,,,437.53,0,9188.1,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-23,GRN-OUT003-260223-00324,INV-2602-00324,,,PO-20260219-OUT003-0054,2026-02-23,ING003,Oat Milk,,Dairy Alternative,Raw Material,,23.63,litre,0,184.38,,4356.9,0.0,5.0,217.84,,,,,217.84,0,4574.74,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-20,GRN-OUT003-260220-00325,INV-2602-00325,,,PO-20260219-OUT003-0054,2026-02-20,ING005,Paneer,,Dairy,Raw Material,,43.78,kg,0,375.0,,16417.5,0.0,5.0,820.88,,,,,820.88,0,17238.38,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.saket,Delhi Bakery Supply Co,2026-02-23,GRN-OUT003-260223-00326,INV-2602-00326,,,PO-20260219-OUT003-0054,2026-02-23,ING012,Croissant Base,,Bakery,Raw Material,,190.0,pcs,0,44.92,,8534.8,0.0,5.0,426.74,,,,,426.74,0,8961.54,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,ChocoCraft Ingredients,2026-02-21,GRN-OUT003-260221-00327,INV-2602-00327,,,PO-20260219-OUT003-0054,2026-02-21,ING013,Brownie Base,,Dessert Inputs,Raw Material,,165.0,pcs,0,35.48,,5854.2,0.0,18.0,1053.76,,,,,1053.76,0,6907.96,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.cp,ChocoCraft Ingredients,2026-02-22,GRN-OUT003-260222-00328,INV-2602-00328,,,PO-20260219-OUT003-0054,2026-02-22,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,23.6,litre,0,263.82,,6226.15,0.0,18.0,1120.71,,,,,1120.71,0,7346.86,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,TeaLeaf Traders NCR,2026-02-21,GRN-OUT003-260221-00329,INV-2602-00329,,,PO-20260219-OUT003-0054,2026-02-21,ING020,Tea Leaves,,Tea Inputs,Raw Material,,24.07,kg,0,646.26,,15555.48,0.0,5.0,777.77,,,,,777.77,0,16333.25,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,SpiceRoot Foods,2026-02-22,GRN-OUT003-260222-00330,INV-2602-00330,,,PO-20260219-OUT003-0054,2026-02-22,ING035,Aioli,,Syrups & Sauces,Raw Material,,17.45,kg,0,318.13,,5551.37,55.51,18.0,989.25,,,,,989.25,0,6485.11,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-25,GRN-OUT001-260225-00331,INV-2602-00331,,,PO-20260222-OUT001-0055,2026-02-25,ING005,Paneer,,Dairy,Raw Material,,13.48,kg,0,373.49,,5034.65,0.0,5.0,251.73,,,,,251.73,0,5286.38,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-27,GRN-OUT001-260227-00332,INV-2602-00332,,,PO-20260222-OUT001-0055,2026-02-27,ING006,Cheese,,Dairy,Raw Material,,15.98,kg,0,475.71,,7601.85,0.0,5.0,380.09,,,,,380.09,0,7981.94,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-24,GRN-OUT001-260224-00333,INV-2602-00333,,,PO-20260222-OUT001-0055,2026-02-24,ING010,Bagel,,Bakery,Raw Material,,215.0,pcs,0,29.86,,6419.9,0.0,5.0,321.0,,,,,321.0,0,6740.9,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.hk,ChocoCraft Ingredients,2026-02-26,GRN-OUT001-260226-00334,INV-2602-00334,,,PO-20260222-OUT001-0055,2026-02-26,ING013,Brownie Base,,Dessert Inputs,Raw Material,,255.0,pcs,0,35.77,,9121.35,0.0,18.0,1641.84,,,,,1641.84,0,10763.19,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-24,GRN-OUT001-260224-00335,INV-2602-00335,,,PO-20260222-OUT001-0055,2026-02-24,ING027,Butter,,Dairy,Raw Material,,12.98,kg,0,521.81,,6773.09,0.0,12.0,812.77,,,,,812.77,0,7585.86,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-02-22,GRN-OUT001-260222-00336,INV-2602-00336,,,PO-20260222-OUT001-0055,2026-02-22,ING040,Napkin,,Packaging,Consumable,,1415.0,pcs,0,0.32,,452.8,0.0,18.0,81.5,,,,,81.5,0,534.3,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-02-22,GRN-OUT001-260222-00337,INV-2602-00337,,,PO-20260222-OUT001-0055,2026-02-22,ING042,Sandwich Box,,Packaging,Consumable,,665.0,pcs,0,6.72,,4468.8,0.0,18.0,804.38,,,,,804.38,0,5273.18,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-23,GRN-OUT002-260223-00338,INV-2602-00338,,,PO-20260222-OUT002-0056,2026-02-23,ING012,Croissant Base,,Bakery,Raw Material,,135.0,pcs,0,42.46,,5732.1,0.0,5.0,286.61,,,,,286.61,0,6018.71,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,SweetBase Foods,2026-02-27,GRN-OUT002-260227-00339,INV-2602-00339,,,PO-20260222-OUT002-0056,2026-02-27,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,25.04,litre,0,243.72,Freight,6102.75,0.0,18.0,1098.49,,,,,1098.49,0,7201.24,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,SweetBase Foods,2026-02-27,GRN-OUT002-260227-00340,INV-2602-00340,,,PO-20260222-OUT002-0056,2026-02-27,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,15.97,litre,0,379.42,,6059.34,0.0,18.0,1090.68,,,,,1090.68,0,7150.02,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-02-25,GRN-OUT002-260225-00341,INV-2602-00341,,,PO-20260222-OUT002-0056,2026-02-25,ING030,Capsicum,,Produce,Raw Material,,22.67,kg,0,80.61,,1827.43,0.0,5.0,91.37,,,,,91.37,0,1918.8,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,PackPro Disposables,2026-02-26,GRN-OUT002-260226-00342,INV-2602-00342,,,PO-20260222-OUT002-0056,2026-02-26,ING038,Lid,,Packaging,Consumable,,794.38,pcs,0,1.15,,913.54,0.0,18.0,164.44,,,,,164.44,0,1077.98,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,BeanCraft Roasters Delhi,2026-02-24,GRN-OUT003-260224-00343,INV-2602-00343,,,PO-20260222-OUT003-0057,2026-02-24,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.3,kg,0,1008.31,,11393.9,0.0,5.0,569.7,,,,,569.7,0,11963.6,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,NorthStar Poultry,2026-02-26,GRN-OUT003-260226-00344,INV-2602-00344,,,PO-20260222-OUT003-0057,2026-02-26,ING008,Egg,,Protein,Raw Material,,225.0,pcs,0,7.34,,1651.5,0.0,5.0,82.58,,,,,82.58,0,1734.08,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,store.manager,Delhi Bakery Supply Co,2026-02-24,GRN-OUT003-260224-00345,INV-2602-00345,,,PO-20260222-OUT003-0057,2026-02-24,ING010,Bagel,,Bakery,Raw Material,,215.0,pcs,0,29.18,,6273.7,0.0,5.0,313.69,,,,,313.69,0,6587.39,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.cp,ChocoCraft Ingredients,2026-02-24,GRN-OUT003-260224-00346,INV-2602-00346,,,PO-20260222-OUT003-0057,2026-02-24,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,44.86,litre,0,264.5,Freight,11865.47,0.0,18.0,2135.78,,,,,2135.78,0,14001.25,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.cp,TeaLeaf Traders NCR,2026-02-24,GRN-OUT003-260224-00347,INV-2602-00347,,,PO-20260222-OUT003-0057,2026-02-24,ING020,Tea Leaves,,Tea Inputs,Raw Material,,16.2,kg,0,631.86,,10236.13,0.0,5.0,511.81,,,,,511.81,0,10747.94,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-02-26,GRN-OUT003-260226-00348,INV-2602-00348,,,PO-20260222-OUT003-0057,2026-02-26,ING040,Napkin,,Packaging,Consumable,,1670.0,pcs,0,0.31,,517.7,0.0,18.0,93.19,,,,,93.19,0,610.89,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.cp,BeanCraft Roasters Delhi,2026-02-26,GRN-OUT001-260226-00349,INV-2602-00349,,,PO-20260225-OUT001-0058,2026-02-26,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,7.21,kg,0,989.38,,7133.43,0.0,5.0,356.67,,,,,356.67,0,7490.1,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-27,GRN-OUT001-260227-00350,INV-2602-00350,,,PO-20260225-OUT001-0058,2026-02-27,ING009,Bread,,Bakery,Raw Material,,171.92,pcs,0,12.62,,2169.63,0.0,5.0,108.48,,,,,108.48,0,2278.11,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-01,GRN-OUT001-260301-00351,INV-2603-00351,,,PO-20260225-OUT001-0058,2026-03-01,ING011,Tortilla,,Bakery,Raw Material,,230.0,pcs,0,14.72,,3385.6,0.0,5.0,169.28,,,,,169.28,0,3554.88,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-27,GRN-OUT001-260227-00352,INV-2602-00352,,,PO-20260225-OUT001-0058,2026-02-27,ING012,Croissant Base,,Bakery,Raw Material,,190.0,pcs,0,40.73,,7738.7,0.0,5.0,386.94,,,,,386.94,0,8125.64,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.saket,TeaLeaf Traders NCR,2026-02-27,GRN-OUT001-260227-00353,INV-2602-00353,,,PO-20260225-OUT001-0058,2026-02-27,ING020,Tea Leaves,,Tea Inputs,Raw Material,,21.67,kg,0,645.96,,13997.95,0.0,5.0,699.9,,,,,699.9,0,14697.85,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-02-28,GRN-OUT001-260228-00354,INV-2602-00354,,,PO-20260225-OUT001-0058,2026-02-28,ING036,Cold Cup,,Packaging,Consumable,,1070.0,pcs,0,3.33,Freight,3563.1,0.0,18.0,641.36,,,,,641.36,0,4204.46,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-02-27,GRN-OUT001-260227-00355,INV-2602-00355,,,PO-20260225-OUT001-0058,2026-02-27,ING041,Dessert Box,,Packaging,Consumable,,430.0,pcs,0,5.01,,2154.3,0.0,18.0,387.77,,,,,387.77,0,2542.07,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,store.manager,FreshDairy Foods NCR,2026-03-02,GRN-OUT002-260302-00356,INV-2603-00356,,,PO-20260225-OUT002-0059,2026-03-02,ING003,Oat Milk,,Dairy Alternative,Raw Material,,39.54,litre,0,191.98,,7590.89,0.0,5.0,379.54,,,,,379.54,0,7970.43,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-26,GRN-OUT002-260226-00357,INV-2602-00357,,,PO-20260225-OUT002-0059,2026-02-26,ING006,Cheese,,Dairy,Raw Material,,25.81,kg,0,473.08,,12210.19,0.0,5.0,610.51,,,,,610.51,0,12820.7,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,ChocoCraft Ingredients,2026-02-28,GRN-OUT002-260228-00358,INV-2602-00358,,,PO-20260225-OUT002-0059,2026-02-28,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,20.74,litre,0,267.04,,5538.41,0.0,18.0,996.91,,,,,996.91,0,6535.32,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,SweetBase Foods,2026-02-28,GRN-OUT002-260228-00359,INV-2602-00359,,,PO-20260225-OUT002-0059,2026-02-28,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,18.65,litre,0,413.53,,7712.33,0.0,18.0,1388.22,,,,,1388.22,0,9100.55,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,store.manager,FrozenBerry Traders,2026-03-01,GRN-OUT002-260301-00360,INV-2603-00360,,,PO-20260225-OUT002-0059,2026-03-01,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,34.64,kg,0,434.5,,15051.08,0.0,18.0,2709.19,,,,,2709.19,0,17760.27,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,PackPro Disposables,2026-02-27,GRN-OUT002-260227-00361,INV-2602-00361,,,PO-20260225-OUT002-0059,2026-02-27,ING036,Cold Cup,,Packaging,Consumable,,1163.06,pcs,0,3.39,,3942.77,0.0,18.0,709.7,,,,,709.7,0,4652.47,
