page,section,report_name,report_folder,field_order,raw_header_text,normalized_field_name,source_kind,source_evidence,semantic_role,data_type_guess,grain_role,model_candidate,notes
p1_main,01_sales_analysis,Day Part Sales,p1_main/01_sales_analysis/15_day_part_sales,12,TOTAL GROSS SALE,total_gross_sale,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Sales,p1_main/01_sales_analysis/15_day_part_sales,13,NET SALE,net_sale,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Product Sales,p1_main/01_sales_analysis/16_day_part_product_sales,1,DEPLOYMENTNAME,deploymentname,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Product Sales,p1_main/01_sales_analysis/16_day_part_product_sales,2,CLUSTER,cluster,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Product Sales,p1_main/01_sales_analysis/16_day_part_product_sales,3,FORMAT,format,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Product Sales,p1_main/01_sales_analysis/16_day_part_product_sales,4,BUSINESSDATE,businessdate,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Product Sales,p1_main/01_sales_analysis/16_day_part_product_sales,5,DAYSESSIONS,daysessions,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Product Sales,p1_main/01_sales_analysis/16_day_part_product_sales,6,SUPERCATEGORY,supercategory,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Product Sales,p1_main/01_sales_analysis/16_day_part_product_sales,7,CATEGORY,category,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Product Sales,p1_main/01_sales_analysis/16_day_part_product_sales,8,ITEM CODE,item_code,p1_schema_ocr_word,,dimension,text_or_identifier,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Product Sales,p1_main/01_sales_analysis/16_day_part_product_sales,9,ITEM,item,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Day Part Product Sales,p1_main/01_sales_analysis/16_day_part_product_sales,10,QUANTITY,quantity,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,1,Deployment Name,deployment_name,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,2,Meal Period,meal_period,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,3,Tab Name Section,tab_name_section,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,4,Super Category,super_category,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,5,Category Item Code Item Name,category_item_code_item_name,p1_schema_ocr_word,,dimension,text_or_identifier,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,6,A La CarteQty,a_la_carteqty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,7,Combo Qty,combo_qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,8,Total Qty,total_qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,9,Item Price Subtotal,item_price_subtotal,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,10,Discount,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,11,NetSale,netsale,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,12,TotalTax,totaltax,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,day_part_product_detailed,p1_main/01_sales_analysis/17_day_part_product_detailed,13,GrossSale%ofSales%ofSuperCategory,grosssale_ofsales_ofsupercategory,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,2,Cluster,cluster,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,3,Format,format,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,4,Currency,currency,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,5,Month,month,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,6,Overall Sales Value,overall_sales_value,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,7,%Table Sales,table_sales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,8,%TakeoutSales,takeoutsales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,9,%Delivery Sales,delivery_sales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,10,Brioche Sandwich,brioche_sandwich,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,11,Rolls,rolls,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,12,Toasts,toasts,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,13,Flat Breads,flat_breads,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,14,Bowls,bowls,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,15,Brownies,brownies,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,16,Brekkie,brekkie,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,17,Coffee,coffee,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,18,Chai,chai,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,19,Hot Chocolate,hot_chocolate,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,20,Specialty Coffee,specialty_coffee,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,21,Wellness Tea,wellness_tea,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,22,Coolers,coolers,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,23,Smoothie,smoothie,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,24,Matcha&Hojicha,matcha_hojicha,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,25,Merchandise,merchandise,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,26,Iced Coffee,iced_coffee,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,27,Iced Matcha&Hojicha,iced_matcha_hojicha,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,28,Frappes,frappes,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,29,Cold Brew,cold_brew,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,30,ProteinDrinks,proteindrinks,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,31,Croissant,croissant,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,32,Puff,puff,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,33,Muffin,muffin,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,34,Tea cake,tea_cake,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,35,Sandos,sandos,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,36,Foccacia Sandwich,foccacia_sandwich,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,37,Sourdough Sandwich,sourdough_sandwich,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,38,Buns,buns,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,39,Cakes,cakes,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,40,Cookies,cookies,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,41,JarDesserts,jardesserts,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,42,Add-on,add_on,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,43,PackagedWater,packagedwater,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,44,Stationery,stationery,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,45,PlasticDrinkware,plasticdrinkware,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,46,EmployeeMeal,employeemeal,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,47,ChoiceofMilk,choiceofmilk,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,48,APT,apt,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,49,Bills,bills,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Sales Contribution,p1_main/01_sales_analysis/19_sales_contribution,50,EMPLOYEE MEAL BILLS,employee_meal_bills,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,1,Country,country,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,2,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,3,InvoiceNoDate,invoicenodate,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,4,Week,week,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,5,Bill Time,bill_time,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,6,Hour,hour,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,7,Tab,tab,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,8,CurrencyNet Value DiscountAmount,currencynet_value_discountamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,9,DeliveryRev,deliveryrev,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,10,Complimentary Amount,complimentary_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,11,FOOD,food,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,12,BEVERAGE,beverage,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,13,Merchandise-GST-0%,merchandise_gst_0,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,14,"Merchandiseac""GST-5%",merchandiseac_gst_5,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,Billwise Section Sales Analysis,p1_main/01_sales_analysis/20_billwise_section_sales_analysis,15,Merchandise-GST-18%,merchandise_gst_18,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,1,DATE,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,2,DEPLOYMENTNAME,deploymentname,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,3,CLUSTER,cluster,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,4,FORMAT,format,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,5,STOREID,storeid,p1_schema_ocr_word,,unknown,text_or_identifier,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,6,SALES,sales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,7,DISCOUNT,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,8,NET SALES,net_sales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,9,BEVERAGE,beverage,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,10,GST@5%,gst_5,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,11,FOOD,food,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,12,MERCHANDISE-GST-5%,merchandise_gst_5,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,13,MERCHANDISE-GST-O%,merchandise_gst_o,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,14,MERCHANDISE-GST-18%,merchandise_gst_18,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,15,GST@18%,gst_18,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,16,RESTAURANTPACKAGINGCHARGES,restaurantpackagingcharges,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,17,PACKAGINGCHARGE[CART-SWIGGY],packagingcharge_cart_swiggy,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,18,UNDEFINED,undefined,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,19,GROSSSALES,grosssales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,20,CASH,cash,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,21,VISA,visa,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,22,SWIGGY,swiggy,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,23,ZOMATO,zomato,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,section_sales_analysis,p1_main/01_sales_analysis/21_section_sales_analysis,24,RAZORPAY,razorpay,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_analysis_summary,p1_main/01_sales_analysis/22_source_analysis_summary,1,SWIGGY,swiggy,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_analysis_summary,p1_main/01_sales_analysis/22_source_analysis_summary,2,ZOMATO,zomato,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_analysis_summary,p1_main/01_sales_analysis/22_source_analysis_summary,3,DEPLOYMENT,deployment,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_analysis_summary,p1_main/01_sales_analysis/22_source_analysis_summary,4,NET SALES,net_sales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_analysis_summary,p1_main/01_sales_analysis/22_source_analysis_summary,5,ORDERS,orders,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_analysis_summary,p1_main/01_sales_analysis/22_source_analysis_summary,6,%CONTRIBUTIONOFNETSALES,contributionofnetsales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_analysis_summary,p1_main/01_sales_analysis/22_source_analysis_summary,7,QR,qr,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_analysis_summary,p1_main/01_sales_analysis/22_source_analysis_summary,8,POS,pos,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_analysis_summary,p1_main/01_sales_analysis/22_source_analysis_summary,9,TOTALSALE,totalsale,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_analysis_summary,p1_main/01_sales_analysis/22_source_analysis_summary,10,TOTALORDERS,totalorders,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,1,Deployment Name,deployment_name,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,2,Source,source,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,3,TabNameItemCode Section,tabnameitemcode_section,p1_schema_ocr_word,,dimension,text_or_identifier,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,4,Super CategoryName,super_categoryname,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,5,CATEGORY NAME,category_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,6,ITEM NAME,item_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,7,Item Qty,item_qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,8,Total Qty,total_qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,9,Rate,rate,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,10,SubTotal,subtotal,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
