Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260128-OUT002-0029,,,2026-01-28,2026-01-31,2026-02-02,Closed,ING027,Butter,,Dairy,Raw Material,,23.37,0.0,23.37,kg,548.17,12810.73,0,0,12810.73,1537.29,14348.02,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260128-OUT002-0029,,,2026-01-28,2026-01-30,2026-01-30,Closed,ING036,Cold Cup,,Packaging,Consumable,,1330.0,0.0,1330.0,pcs,3.36,4468.8,0,0,4468.8,804.38,5273.18,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260128-OUT002-0029,,,2026-01-28,2026-01-30,2026-01-29,Closed,ING037,Hot Cup,,Packaging,Consumable,,1365.0,0.0,1365.0,pcs,2.72,3712.8,0,0,3712.8,668.3,4381.1,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260128-OUT002-0029,,,2026-01-28,2026-01-29,2026-01-30,Closed,ING038,Lid,,Packaging,Consumable,,1280.0,0.0,1280.0,pcs,1.07,1369.6,0,0,1369.6,246.52,1616.12,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260128-OUT002-0029,,,2026-01-28,2026-01-29,2026-01-29,Partially Received,ING039,Straw,,Packaging,Consumable,,327.26,392.74,720.0,pcs,0.55,396.0,0,0,396.0,71.28,467.28,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-31,Closed,ING005,Paneer,,Dairy,Raw Material,,29.48,0.0,29.48,kg,353.83,10430.91,0,0,10430.91,521.55,10952.46,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-31,2026-02-01,Closed,ING007,Chicken,,Protein,Raw Material,,45.92,0.0,45.92,kg,342.28,15717.5,0,0,15717.5,785.88,16503.38,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-30,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,75.0,0.0,75.0,pcs,74.66,5599.5,0,0,5599.5,1007.91,6607.41,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-30,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,41.58,0.0,41.58,litre,252.66,10505.6,0,0,10505.6,1891.01,12396.61,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-30,2026-01-31,Closed,ING027,Butter,,Dairy,Raw Material,,25.26,0.0,25.26,kg,532.59,13453.22,0,0,13453.22,1614.38,15067.6,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-30,Closed,ING038,Lid,,Packaging,Consumable,,1330.0,0.0,1330.0,pcs,1.06,1409.8,0,0,1409.8,253.76,1663.56,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-01,2026-02-01,Partially Received,ING002,Milk,,Dairy,Raw Material,,56.8,18.77,75.57,litre,71.79,5425.17,0,0,5425.17,271.26,5696.43,
ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-03,2026-02-03,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,26.88,0.0,26.88,litre,254.25,6834.24,0,0,6834.24,1230.16,8064.4,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-01,2026-02-01,Closed,ING027,Butter,,Dairy,Raw Material,,21.58,0.0,21.58,kg,510.89,11025.01,0,0,11025.01,1323.0,12348.01,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-02,2026-02-03,Closed,ING029,Onion,,Produce,Raw Material,,39.36,0.0,39.36,kg,43.24,1701.93,0,0,1701.93,85.1,1787.03,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-02,2026-02-03,Closed,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,18.68,0.0,18.68,kg,280.19,5233.95,0,0,5233.95,942.11,6176.06,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-02,2026-02-03,Closed,ING036,Cold Cup,,Packaging,Consumable,,1665.0,0.0,1665.0,pcs,3.21,5344.65,0,0,5344.65,962.04,6306.69,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-01,2026-02-01,Closed,ING037,Hot Cup,,Packaging,Consumable,,1685.0,0.0,1685.0,pcs,2.79,4701.15,0,0,4701.15,846.21,5547.36,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-03,2026-02-02,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,385.0,0.0,385.0,pcs,5.78,2225.3,0,0,2225.3,400.55,2625.85,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-02,2026-02-03,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.64,0.0,11.64,kg,1018.69,11857.55,0,0,11857.55,592.88,12450.43,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-03,2026-02-05,Partially Received,ING002,Milk,,Dairy,Raw Material,,112.52,41.55,154.07,litre,71.95,11085.34,0,0,11085.34,554.27,11639.61,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-03,2026-02-04,Closed,ING004,Cream,,Dairy,Raw Material,,29.66,0.0,29.66,litre,211.4,6270.12,0,0,6270.12,313.51,6583.63,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-01,2026-02-02,Partially Received,ING005,Paneer,,Dairy,Raw Material,,18.39,20.66,39.05,kg,371.18,14494.58,0,0,14494.58,724.73,15219.31,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-02,2026-02-04,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,31.13,0.0,31.13,litre,237.99,7408.63,0,0,7408.63,1333.55,8742.18,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-01,2026-02-03,Partially Received,ING030,Capsicum,,Produce,Raw Material,,34.42,13.3,47.72,kg,88.64,4229.9,0,0,4229.9,211.5,4441.4,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-05,Closed,ING007,Chicken,,Protein,Raw Material,,50.66,0.0,50.66,kg,330.19,16727.43,0,0,16727.43,836.37,17563.8,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-01,2026-02-03,Closed,ING008,Egg,,Protein,Raw Material,,290.0,0.0,290.0,pcs,7.09,2056.1,0,0,2056.1,102.81,2158.91,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,,Cancelled,ING012,Croissant Base,,Bakery,Raw Material,,0.0,0.0,210.0,pcs,42.07,8834.7,0,0,8834.7,441.74,9276.44,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-05,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,22.82,0.0,22.82,litre,248.23,5664.61,0,0,5664.61,1019.63,6684.24,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-04,Closed,ING034,Salsa,,Syrups & Sauces,Raw Material,,29.6,0.0,29.6,kg,187.35,5545.56,0,0,5545.56,998.2,6543.76,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-02,2026-02-01,Partially Received,ING039,Straw,,Packaging,Consumable,,441.15,273.85,715.0,pcs,0.54,386.1,0,0,386.1,69.5,455.6,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-01,2026-02-01,Closed,ING041,Dessert Box,,Packaging,Consumable,,290.0,0.0,290.0,pcs,5.29,1534.1,0,0,1534.1,276.14,1810.24,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-03,Partially Received,ING042,Sandwich Box,,Packaging,Consumable,,426.11,173.89,600.0,pcs,6.56,3936.0,0,0,3936.0,708.48,4644.48,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-02,,Pending,ING003,Oat Milk,,Dairy Alternative,Raw Material,,0.0,46.38,46.38,litre,195.24,9055.23,0,0,9055.23,452.76,9507.99,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-02,2026-02-01,Closed,ING010,Bagel,,Bakery,Raw Material,,140.0,0.0,140.0,pcs,29.24,4093.6,0,0,4093.6,204.68,4298.28,
ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-02,2026-02-03,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,150.0,0.0,150.0,pcs,35.43,5314.5,0,0,5314.5,956.61,6271.11,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-04,2026-02-04,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,35.74,0.0,35.74,litre,233.63,8349.94,0,0,8349.94,1502.99,9852.93,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-03,2026-02-04,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,9.94,0.0,9.94,litre,397.19,3948.07,0,0,3948.07,710.65,4658.72,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-02,2026-02-03,Closed,ING030,Capsicum,,Produce,Raw Material,,47.56,0.0,47.56,kg,85.12,4048.31,0,0,4048.31,202.42,4250.73,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-04,2026-02-07,Closed,ING031,Tomato,,Produce,Raw Material,,40.19,0.0,40.19,kg,51.15,2055.72,0,0,2055.72,102.79,2158.51,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-04,2026-02-05,Closed,ING039,Straw,,Packaging,Consumable,,1140.0,0.0,1140.0,pcs,0.57,649.8,0,0,649.8,116.96,766.76,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-04,2026-02-04,Closed,ING010,Bagel,,Bakery,Raw Material,,145.0,0.0,145.0,pcs,27.75,4023.75,0,0,4023.75,201.19,4224.94,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-04,2026-02-05,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,38.26,0.0,38.26,litre,251.88,9636.93,0,0,9636.93,1734.65,11371.58,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-03,2026-02-03,Partially Received,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,23.78,24.26,48.04,litre,88.93,4272.2,0,0,4272.2,769.0,5041.2,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-04,2026-02-04,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,10.8,0.0,10.8,litre,415.88,4491.5,0,0,4491.5,808.47,5299.97,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-02,2026-02-01,Partially Received,ING037,Hot Cup,,Packaging,Consumable,,864.15,200.85,1065.0,pcs,2.7,2875.5,0,0,2875.5,517.59,3393.09,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-03,2026-02-03,Partially Received,ING040,Napkin,,Packaging,Consumable,,1436.26,458.74,1895.0,pcs,0.32,606.4,0,0,606.4,109.16,715.56,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-03,2026-02-04,Closed,ING042,Sandwich Box,,Packaging,Consumable,,340.0,0.0,340.0,pcs,6.4,2176.0,0,0,2176.0,391.68,2567.68,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-03,2026-02-03,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,660.0,0.0,660.0,pcs,6.15,4059.0,0,0,4059.0,730.62,4789.62,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260201-OUT003-0036,,,2026-02-01,2026-02-02,2026-02-03,Closed,ING009,Bread,,Bakery,Raw Material,,600.0,0.0,600.0,pcs,12.74,7644.0,0,0,7644.0,382.2,8026.2,
ABNAH Cafe Saket Premium,Main Store,TeaLeaf Traders NCR,PO-20260201-OUT003-0036,,,2026-02-01,2026-02-02,2026-02-02,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,19.95,0.0,19.95,kg,639.58,12759.62,0,0,12759.62,637.98,13397.6,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260201-OUT003-0036,,,2026-02-01,2026-02-03,2026-02-04,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,12.97,0.0,12.97,litre,390.92,5070.23,0,0,5070.23,912.64,5982.87,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260201-OUT003-0036,,,2026-02-01,2026-02-03,2026-02-03,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,30.43,0.0,30.43,kg,352.48,10725.97,0,0,10725.97,1930.67,12656.64,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260201-OUT003-0036,,,2026-02-01,2026-02-04,,Pending,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,0.0,21.02,21.02,kg,275.13,5783.23,0,0,5783.23,1040.98,6824.21,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260204-OUT001-0037,,,2026-02-04,2026-02-07,2026-02-06,Closed,ING012,Croissant Base,,Bakery,Raw Material,,255.0,0.0,255.0,pcs,41.37,10549.35,0,0,10549.35,527.47,11076.82,
ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260204-OUT001-0037,,,2026-02-04,2026-02-05,2026-02-06,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,155.0,0.0,155.0,pcs,33.04,5121.2,0,0,5121.2,921.82,6043.02,
ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260204-OUT001-0037,,,2026-02-04,2026-02-05,2026-02-05,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,15.64,0.0,15.64,kg,611.66,9566.36,0,0,9566.36,478.32,10044.68,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260204-OUT001-0037,,,2026-02-04,2026-02-07,2026-02-08,Closed,ING027,Butter,,Dairy,Raw Material,,24.28,0.0,24.28,kg,560.57,13610.64,0,0,13610.64,1633.28,15243.92,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260204-OUT001-0037,,,2026-02-04,2026-02-06,2026-02-09,Closed,ING031,Tomato,,Produce,Raw Material,,78.13,0.0,78.13,kg,55.24,4315.9,0,0,4315.9,215.79,4531.69,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-05,2026-02-06,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.06,0.0,11.06,kg,1016.58,11243.37,0,0,11243.37,562.17,11805.54,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-07,2026-02-09,Closed,ING005,Paneer,,Dairy,Raw Material,,41.43,0.0,41.43,kg,364.53,15102.48,0,0,15102.48,755.12,15857.6,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-05,2026-02-06,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,36.61,0.0,36.61,litre,249.14,9121.02,0,0,9121.02,1641.78,10762.8,
ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-05,2026-02-05,Closed,ING021,Matcha Powder,,Tea Inputs,Raw Material,,10.56,0.0,10.56,kg,2134.18,22536.94,0,0,22536.94,4056.65,26593.59,
ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-06,2026-02-08,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,29.82,0.0,29.82,kg,419.09,12497.26,0,0,12497.26,2249.51,14746.77,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-05,2026-02-07,Closed,ING030,Capsicum,,Produce,Raw Material,,32.42,0.0,32.42,kg,87.24,2828.32,0,0,2828.32,141.42,2969.74,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-06,2026-02-07,Closed,ING036,Cold Cup,,Packaging,Consumable,,1025.0,0.0,1025.0,pcs,3.4,3485.0,0,0,3485.0,627.3,4112.3,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-06,2026-02-05,Closed,ING042,Sandwich Box,,Packaging,Consumable,,460.0,0.0,460.0,pcs,6.91,3178.6,0,0,3178.6,572.15,3750.75,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260204-OUT003-0039,,,2026-02-04,2026-02-05,2026-02-05,Closed,ING004,Cream,,Dairy,Raw Material,,26.78,0.0,26.78,litre,215.59,5773.5,0,0,5773.5,288.68,6062.18,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260204-OUT003-0039,,,2026-02-04,2026-02-05,2026-02-05,Closed,ING007,Chicken,,Protein,Raw Material,,58.31,0.0,58.31,kg,348.37,20313.45,0,0,20313.45,1015.67,21329.12,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260204-OUT003-0039,,,2026-02-04,2026-02-07,2026-02-07,Closed,ING009,Bread,,Bakery,Raw Material,,265.0,0.0,265.0,pcs,12.22,3238.3,0,0,3238.3,161.91,3400.21,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260204-OUT003-0039,,,2026-02-04,2026-02-05,2026-02-05,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,75.0,0.0,75.0,pcs,76.72,5754.0,0,0,5754.0,1035.72,6789.72,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260204-OUT003-0039,,,2026-02-04,2026-02-07,2026-02-08,Closed,ING026,Banana,,Produce,Raw Material,,43.74,0.0,43.74,kg,69.22,3027.68,0,0,3027.68,151.38,3179.06,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260204-OUT003-0039,,,2026-02-04,2026-02-06,2026-02-05,Closed,ING036,Cold Cup,,Packaging,Consumable,,1895.0,0.0,1895.0,pcs,3.4,6443.0,0,0,6443.0,1159.74,7602.74,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260204-OUT003-0039,,,2026-02-04,2026-02-06,2026-02-05,Closed,ING039,Straw,,Packaging,Consumable,,1280.0,0.0,1280.0,pcs,0.56,716.8,0,0,716.8,129.02,845.82,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260207-OUT001-0040,,,2026-02-07,2026-02-08,2026-02-08,Closed,ING002,Milk,,Dairy,Raw Material,,135.7,0.0,135.7,litre,71.81,9744.62,0,0,9744.62,487.23,10231.85,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260207-OUT001-0040,,,2026-02-07,2026-02-10,2026-02-09,Closed,ING010,Bagel,,Bakery,Raw Material,,205.0,0.0,205.0,pcs,27.64,5666.2,0,0,5666.2,283.31,5949.51,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260207-OUT001-0040,,,2026-02-07,2026-02-09,2026-02-10,Closed,ING011,Tortilla,,Bakery,Raw Material,,260.0,0.0,260.0,pcs,15.76,4097.6,0,0,4097.6,204.88,4302.48,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260207-OUT001-0040,,,2026-02-07,2026-02-10,2026-02-09,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,65.0,0.0,65.0,pcs,71.1,4621.5,0,0,4621.5,831.87,5453.37,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260207-OUT001-0040,,,2026-02-07,2026-02-09,2026-02-09,Closed,ING038,Lid,,Packaging,Consumable,,1880.0,0.0,1880.0,pcs,1.09,2049.2,0,0,2049.2,368.86,2418.06,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260207-OUT002-0041,,,2026-02-07,2026-02-08,2026-02-09,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,115.0,0.0,115.0,pcs,73.68,8473.2,0,0,8473.2,1525.18,9998.38,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260207-OUT002-0041,,,2026-02-07,2026-02-10,,Pending,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,0.0,38.36,38.36,litre,261.04,10013.49,0,0,10013.49,1802.43,11815.92,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260207-OUT002-0041,,,2026-02-07,2026-02-08,2026-02-09,Partially Received,ING030,Capsicum,,Produce,Raw Material,,15.55,10.62,26.17,kg,83.8,2193.05,0,0,2193.05,109.65,2302.7,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260207-OUT002-0041,,,2026-02-07,2026-02-08,2026-02-09,Partially Received,ING040,Napkin,,Packaging,Consumable,,953.26,646.74,1600.0,pcs,0.32,512.0,0,0,512.0,92.16,604.16,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260207-OUT002-0041,,,2026-02-07,2026-02-09,2026-02-08,Closed,ING041,Dessert Box,,Packaging,Consumable,,445.0,0.0,445.0,pcs,5.05,2247.25,0,0,2247.25,404.5,2651.75,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260207-OUT003-0042,,,2026-02-07,2026-02-09,2026-02-11,Closed,ING006,Cheese,,Dairy,Raw Material,,21.66,0.0,21.66,kg,518.59,11232.66,0,0,11232.66,561.63,11794.29,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260207-OUT003-0042,,,2026-02-07,2026-02-08,,Pending,ING012,Croissant Base,,Bakery,Raw Material,,0.0,230.0,230.0,pcs,42.32,9733.6,0,0,9733.6,486.68,10220.28,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260207-OUT003-0042,,,2026-02-07,2026-02-08,2026-02-09,Partially Received,ING014,Cake Base,,Dessert Inputs,Raw Material,,80.98,59.02,140.0,pcs,48.98,6857.2,0,0,6857.2,1234.3,8091.5,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260207-OUT003-0042,,,2026-02-07,2026-02-09,2026-02-09,Closed,ING040,Napkin,,Packaging,Consumable,,2005.0,0.0,2005.0,pcs,0.33,661.65,0,0,661.65,119.1,780.75,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260207-OUT003-0042,,,2026-02-07,2026-02-08,2026-02-09,Closed,ING042,Sandwich Box,,Packaging,Consumable,,635.0,0.0,635.0,pcs,6.46,4102.1,0,0,4102.1,738.38,4840.48,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260210-OUT001-0043,,,2026-02-10,2026-02-12,2026-02-12,Closed,ING002,Milk,,Dairy,Raw Material,,172.97,0.0,172.97,litre,76.08,13159.56,0,0,13159.56,657.98,13817.54,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260210-OUT001-0043,,,2026-02-10,2026-02-12,2026-02-12,Closed,ING004,Cream,,Dairy,Raw Material,,33.55,0.0,33.55,litre,212.05,7114.28,0,0,7114.28,355.71,7469.99,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260210-OUT001-0043,,,2026-02-10,2026-02-12,2026-02-12,Closed,ING011,Tortilla,,Bakery,Raw Material,,430.0,0.0,430.0,pcs,15.4,6622.0,0,0,6622.0,331.1,6953.1,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260210-OUT001-0043,,,2026-02-10,2026-02-12,,Pending,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,0.0,76.92,76.92,litre,91.05,7003.57,0,0,7003.57,1260.64,8264.21,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260210-OUT001-0043,,,2026-02-10,2026-02-13,2026-02-13,Partially Received,ING027,Butter,,Dairy,Raw Material,,14.84,8.86,23.7,kg,534.02,12656.27,0,0,12656.27,1518.75,14175.02,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260210-OUT001-0043,,,2026-02-10,2026-02-13,2026-02-13,Closed,ING042,Sandwich Box,,Packaging,Consumable,,675.0,0.0,675.0,pcs,6.37,4299.75,0,0,4299.75,773.96,5073.71,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260210-OUT002-0044,,,2026-02-10,2026-02-12,2026-02-14,Closed,ING004,Cream,,Dairy,Raw Material,,45.96,0.0,45.96,litre,208.06,9562.44,0,0,9562.44,478.12,10040.56,
