Deployment Name,Store/Kitchen Name,User Name,Date,Transaction Number,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,Unit Price,Amount,Source
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING013,ING013,Brownie Base,,Dessert Inputs,Raw Material,Month-end physical stock take,1546.274,pcs,34.97,54073.2,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING014,ING014,Cake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,750.5166,pcs,48.17,36152.38,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING015,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,854.368,pcs,74.11,63317.21,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING016,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,13.0084,litre,265.2,3449.83,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING017,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,173.7936,litre,262.8,45672.96,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING018,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,84.9141,litre,244.8,20786.97,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING019,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,75.6184,litre,96.89,7326.67,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING020,ING020,Tea Leaves,,Tea Inputs,Raw Material,Month-end physical stock take,61.4461,kg,632.4,38858.51,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING021,ING021,Matcha Powder,,Tea Inputs,Raw Material,Month-end physical stock take,28.924,kg,2209.93,63920.02,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING022,ING022,Ice,,Beverage Inputs,Raw Material,Month-end physical stock take,1086.607,kg,12.56,13647.78,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,63.2802,kg,116.6,7378.47,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,53.6622,litre,397.8,21346.82,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,31.7581,kg,419.14,13311.09,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,184.7634,kg,77.88,14389.37,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,220.7963,kg,542.06,119684.84,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,38.0154,kg,100.23,3810.28,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,437.2803,kg,45.85,20049.3,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,103.8314,kg,89.04,9245.15,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,327.2634,kg,57.24,18732.56,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,44.8188,kg,359.47,16111.01,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,28.9113,kg,285.6,8257.07,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,56.8423,kg,197.99,11254.21,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,108.0308,kg,326.23,35242.89,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,12629.8213,pcs,3.19,40289.13,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,5105.9637,pcs,2.85,14552.0,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,1349.4218,pcs,1.11,1497.86,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,5837.4993,pcs,0.57,3327.37,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,110.4368,pcs,0.35,38.65,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,3323.3865,pcs,5.14,17082.21,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,3626.9504,pcs,6.54,23720.26,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,3442.042,pcs,5.92,20376.89,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING001,ING001,Coffee Beans,,Coffee Inputs,Raw Material,Month-end physical stock take,26.7778,kg,1035.02,27715.56,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING002,ING002,Milk,,Dairy,Raw Material,Month-end physical stock take,0.0,litre,72.74,0.0,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING003,ING003,Oat Milk,,Dairy Alternative,Raw Material,Month-end physical stock take,33.6681,litre,188.7,6353.17,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING004,ING004,Cream,,Dairy,Raw Material,Month-end physical stock take,191.964,litre,216.65,41589.0,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING005,ING005,Paneer,,Dairy,Raw Material,Month-end physical stock take,308.9831,kg,380.57,117589.7,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING006,ING006,Cheese,,Dairy,Raw Material,Month-end physical stock take,81.5811,kg,497.73,40605.36,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING007,ING007,Chicken,,Protein,Raw Material,Month-end physical stock take,245.9141,kg,348.94,85809.27,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING008,ING008,Egg,,Protein,Raw Material,Month-end physical stock take,2234.306,pcs,7.29,16288.09,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING009,ING009,Bread,,Bakery,Raw Material,Month-end physical stock take,2229.8567,pcs,11.94,26624.49,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING010,ING010,Bagel,,Bakery,Raw Material,Month-end physical stock take,957.912,pcs,29.05,27827.34,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING011,ING011,Tortilla,,Bakery,Raw Material,Month-end physical stock take,1795.634,pcs,15.37,27598.89,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING012,ING012,Croissant Base,,Bakery,Raw Material,Month-end physical stock take,701.4797,pcs,45.16,31678.82,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING013,ING013,Brownie Base,,Dessert Inputs,Raw Material,Month-end physical stock take,634.143,pcs,33.96,21535.5,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING014,ING014,Cake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,22.3799,pcs,46.92,1050.06,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING015,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,568.619,pcs,76.45,43470.92,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING016,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,143.6367,litre,262.52,37707.51,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING017,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,104.6898,litre,259.5,27167.0,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING018,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,189.5927,litre,240.69,45633.07,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING019,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,206.792,litre,91.3,18880.11,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING020,ING020,Tea Leaves,,Tea Inputs,Raw Material,Month-end physical stock take,57.9244,kg,641.05,37132.44,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING021,ING021,Matcha Powder,,Tea Inputs,Raw Material,Month-end physical stock take,33.166,kg,2193.0,72733.04,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING022,ING022,Ice,,Beverage Inputs,Raw Material,Month-end physical stock take,1284.9161,kg,11.78,15136.31,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,62.3985,kg,116.6,7275.67,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,85.2856,litre,397.8,33926.61,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,258.9017,kg,431.36,111679.84,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,313.5255,kg,76.87,24100.71,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,42.3287,kg,543.4,23001.42,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,38.2758,kg,100.7,3854.37,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,41.1224,kg,0.0,0.0,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,239.4756,kg,0.0,0.0,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,36.8572,kg,0.0,0.0,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,44.4767,kg,347.18,15441.42,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,87.1293,kg,297.12,25887.86,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,59.5576,kg,197.9,11786.45,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,16.3395,kg,316.2,5166.55,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,10183.3458,pcs,3.31,33706.87,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,12771.4376,pcs,2.95,37675.74,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,2406.8989,pcs,1.12,2695.73,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,2902.9846,pcs,0.58,1683.73,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,3851.5257,pcs,0.32,1232.49,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,2033.8157,pcs,5.24,10657.19,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,2524.6371,pcs,6.75,17041.3,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-03-31,PHY-OUT002-03-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,3524.867,pcs,6.08,21431.19,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING001,ING001,Coffee Beans,,Coffee Inputs,Raw Material,Month-end physical stock take,0.6994,kg,1004.16,702.31,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING002,ING002,Milk,,Dairy,Raw Material,Month-end physical stock take,13.2732,litre,77.44,1027.88,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING003,ING003,Oat Milk,,Dairy Alternative,Raw Material,Month-end physical stock take,98.4647,litre,185.54,18269.14,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING004,ING004,Cream,,Dairy,Raw Material,Month-end physical stock take,-2.0,litre,212.58,-425.16,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING005,ING005,Paneer,,Dairy,Raw Material,Month-end physical stock take,285.001,kg,387.46,110426.49,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING006,ING006,Cheese,,Dairy,Raw Material,Month-end physical stock take,232.208,kg,501.64,116484.82,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING007,ING007,Chicken,,Protein,Raw Material,Month-end physical stock take,176.6535,kg,352.76,62316.29,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING008,ING008,Egg,,Protein,Raw Material,Month-end physical stock take,1251.48,pcs,7.24,9060.72,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING009,ING009,Bread,,Bakery,Raw Material,Month-end physical stock take,1829.0229,pcs,12.55,22954.24,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING010,ING010,Bagel,,Bakery,Raw Material,Month-end physical stock take,401.239,pcs,28.7,11515.56,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING011,ING011,Tortilla,,Bakery,Raw Material,Month-end physical stock take,998.785,pcs,14.9,14881.9,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING012,ING012,Croissant Base,,Bakery,Raw Material,Month-end physical stock take,680.476,pcs,41.92,28525.55,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING013,ING013,Brownie Base,,Dessert Inputs,Raw Material,Month-end physical stock take,503.239,pcs,35.6,17915.31,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING014,ING014,Cake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,503.1177,pcs,48.67,24486.74,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING015,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,475.06,pcs,76.03,36118.81,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING016,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,113.9399,litre,0.0,0.0,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING017,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,67.7383,litre,255.07,17278.01,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING018,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,144.6488,litre,0.0,0.0,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING019,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,39.7807,litre,96.21,3827.3,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING020,ING020,Tea Leaves,,Tea Inputs,Raw Material,Month-end physical stock take,109.2454,kg,655.94,71658.43,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING021,ING021,Matcha Powder,,Tea Inputs,Raw Material,Month-end physical stock take,6.016,kg,2193.0,13193.09,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING022,ING022,Ice,,Beverage Inputs,Raw Material,Month-end physical stock take,1166.4179,kg,12.85,14988.47,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,42.1979,kg,116.6,4920.28,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,52.1259,litre,404.52,21085.97,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,28.3783,kg,447.05,12686.52,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,441.317,kg,76.37,33703.38,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,181.2966,kg,558.01,101165.32,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,54.1956,kg,100.7,5457.5,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,177.8684,kg,45.81,8148.15,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,23.1749,kg,89.04,2063.49,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,258.6705,kg,57.24,14806.3,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,145.5154,kg,339.28,49370.46,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,71.0505,kg,281.95,20032.69,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,67.2986,kg,205.35,13819.77,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,119.029,kg,320.61,38161.89,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,3714.9593,pcs,3.25,12073.62,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,6555.9762,pcs,2.92,19143.45,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,2513.7849,pcs,0.0,0.0,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,3384.1913,pcs,0.58,1962.83,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,8995.0349,pcs,0.33,2968.36,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,1100.5588,pcs,5.22,5744.92,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,2949.72,pcs,6.62,19527.15,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-03-31,PHY-OUT003-03-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,4073.266,pcs,6.03,24561.79,
