source_period_code,source_outlet_code,source_outlet_name,source_period_start,source_period_end,deployment_name,store_kitchen_name,user_name,physical_date,transaction_number,item_code,item_name,item_brand,category_name,super_category_name,comment,physical_qty,unit,unit_price,physical_amt,source
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,67.6524,kg,106.18,7183.33,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,71.0178,litre,400.82,28465.35,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,163.0637,kg,433.1,70622.89,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,178.8295,kg,70.56,12618.21,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,45.7525,kg,530.4,24267.13,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,41.6662,kg,94.09,3920.37,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,42.5589,kg,41.16,1751.72,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,207.768,kg,83.47,17342.39,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,39.2299,kg,52.92,2076.05,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,16.1269,kg,343.4,5537.98,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,64.9287,kg,282.8,18361.84,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,40.2067,kg,191.9,7715.67,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,16.9309,kg,313.1,5301.06,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,8254.1608,pcs,3.33,27486.36,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,7786.7602,pcs,2.83,22036.53,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,4554.7035,pcs,1.14,5192.36,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,23.8726,pcs,0.55,13.13,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,3787.8095,pcs,0.32,1212.1,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,614.7828,pcs,5.05,3104.65,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,2073.77,pcs,6.66,13811.31,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,2214.545,pcs,5.98,13242.98,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING001,ING001,Coffee Beans,,Coffee Inputs,Raw Material,Month-end physical stock take,1.3151,kg,978.23,1286.47,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING002,ING002,Milk,,Dairy,Raw Material,Month-end physical stock take,11.6812,litre,74.71,872.7,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING003,ING003,Oat Milk,,Dairy Alternative,Raw Material,Month-end physical stock take,13.0396,litre,184.38,2404.24,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING004,ING004,Cream,,Dairy,Raw Material,Month-end physical stock take,113.0626,litre,213.05,24087.99,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING005,ING005,Paneer,,Dairy,Raw Material,Month-end physical stock take,141.0207,kg,364.23,51363.97,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING006,ING006,Cheese,,Dairy,Raw Material,Month-end physical stock take,163.0699,kg,499.81,81503.97,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING007,ING007,Chicken,,Protein,Raw Material,Month-end physical stock take,166.856,kg,348.37,58127.62,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING008,ING008,Egg,,Protein,Raw Material,Month-end physical stock take,1294.176,pcs,7.08,9162.77,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING009,ING009,Bread,,Bakery,Raw Material,Month-end physical stock take,1200.9345,pcs,12.39,14879.58,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING010,ING010,Bagel,,Bakery,Raw Material,Month-end physical stock take,299.937,pcs,29.11,8731.17,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING011,ING011,Tortilla,,Bakery,Raw Material,Month-end physical stock take,694.896,pcs,14.71,10221.92,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING012,ING012,Croissant Base,,Bakery,Raw Material,Month-end physical stock take,479.5623,pcs,44.36,21273.38,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING013,ING013,Brownie Base,,Dessert Inputs,Raw Material,Month-end physical stock take,342.058,pcs,35.48,12136.22,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING014,ING014,Cake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,302.3668,pcs,48.09,14540.82,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING015,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,393.758,pcs,76.72,30209.11,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING016,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,133.4469,litre,265.91,35484.87,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING017,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,54.5311,litre,252.5,13769.1,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING018,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,123.2433,litre,250.26,30842.87,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING019,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,57.0967,litre,96.17,5490.99,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING020,ING020,Tea Leaves,,Tea Inputs,Raw Material,Month-end physical stock take,95.8115,kg,640.17,61335.65,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING021,ING021,Matcha Powder,,Tea Inputs,Raw Material,Month-end physical stock take,6.016,kg,2171.5,13063.74,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING022,ING022,Ice,,Beverage Inputs,Raw Material,Month-end physical stock take,946.8534,kg,12.39,11731.51,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,47.4697,kg,110.72,5255.85,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,37.6837,litre,401.32,15123.22,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,12.908,kg,424.2,5475.57,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,246.0379,kg,69.22,17030.74,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,152.5439,kg,550.71,84007.45,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,28.8009,kg,94.01,2707.57,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,122.4831,kg,41.16,5041.4,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,24.2123,kg,0.0,0.0,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,150.9243,kg,54.21,8181.61,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,117.4977,kg,345.31,40573.13,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,60.3548,kg,295.8,17852.95,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,47.0553,kg,191.9,9029.91,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,66.3155,kg,324.02,21487.55,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,4666.705,pcs,3.4,15866.8,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,4171.0682,pcs,2.87,11970.97,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,4951.2606,pcs,1.12,5545.41,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,3102.691,pcs,0.56,1737.51,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,8949.3885,pcs,0.33,2953.3,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,812.4979,pcs,5.02,4078.74,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,2455.5718,pcs,6.46,15862.99,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,1244.438,pcs,5.83,7255.07,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING001,ING001,Coffee Beans,,Coffee Inputs,Raw Material,Month-end physical stock take,0.0,kg,1017.34,0.0,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING002,ING002,Milk,,Dairy,Raw Material,Month-end physical stock take,334.9141,litre,74.61,24987.94,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING003,ING003,Oat Milk,,Dairy Alternative,Raw Material,Month-end physical stock take,64.6587,litre,188.7,12201.1,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING004,ING004,Cream,,Dairy,Raw Material,Month-end physical stock take,206.1676,litre,213.85,44088.94,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING005,ING005,Paneer,,Dairy,Raw Material,Month-end physical stock take,158.1145,kg,384.25,60755.5,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING006,ING006,Cheese,,Dairy,Raw Material,Month-end physical stock take,94.1465,kg,496.96,46787.04,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING007,ING007,Chicken,,Protein,Raw Material,Month-end physical stock take,231.0668,kg,350.79,81055.92,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING008,ING008,Egg,,Protein,Raw Material,Month-end physical stock take,1943.819,pcs,7.58,14734.15,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING009,ING009,Bread,,Bakery,Raw Material,Month-end physical stock take,1701.0978,pcs,12.34,20991.55,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING010,ING010,Bagel,,Bakery,Raw Material,Month-end physical stock take,1594.606,pcs,29.6,47200.34,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING011,ING011,Tortilla,,Bakery,Raw Material,Month-end physical stock take,2579.316,pcs,15.08,38896.09,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING012,ING012,Croissant Base,,Bakery,Raw Material,Month-end physical stock take,490.509,pcs,42.17,20684.76,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING013,ING013,Brownie Base,,Dessert Inputs,Raw Material,Month-end physical stock take,1546.274,pcs,34.97,54073.2,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING014,ING014,Cake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,750.5166,pcs,48.17,36152.38,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING015,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,854.368,pcs,74.11,63317.21,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING016,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,13.0084,litre,265.2,3449.83,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING017,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,173.7936,litre,262.8,45672.96,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING018,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,84.9141,litre,244.8,20786.97,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING019,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,75.6184,litre,96.89,7326.67,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING020,ING020,Tea Leaves,,Tea Inputs,Raw Material,Month-end physical stock take,61.4461,kg,632.4,38858.51,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING021,ING021,Matcha Powder,,Tea Inputs,Raw Material,Month-end physical stock take,28.924,kg,2209.93,63920.02,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING022,ING022,Ice,,Beverage Inputs,Raw Material,Month-end physical stock take,1086.607,kg,12.56,13647.78,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,63.2802,kg,116.6,7378.47,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,53.6622,litre,397.8,21346.82,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,31.7581,kg,419.14,13311.09,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,184.7634,kg,77.88,14389.37,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,220.7963,kg,542.06,119684.84,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,38.0154,kg,100.23,3810.28,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,437.2803,kg,45.85,20049.3,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,103.8314,kg,89.04,9245.15,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,327.2634,kg,57.24,18732.56,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,44.8188,kg,359.47,16111.01,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,28.9113,kg,285.6,8257.07,
